市原市役所,市区町村役所,千葉県,入札可能案件78,案件登録数6822,入札結果数5940,https://www.njss.info/organizations/proc/4566/
県立日南病院,医療・福祉,県庁関連団体,入札可能案件1,案件登録数44,入札結果数0,https://www.njss.info/organizations/proc/5898/
鹿沼市役所,市区町村役所,栃木県,入札可能案件10,案件登録数770,入札結果数587,https://www.njss.info/organizations/proc/4707/
鹿児島県警察本部,警察庁,鹿児島県,入札可能案件4,案件登録数512,入札結果数91,https://www.njss.info/organizations/proc/4516/
ポリテクセンター島根(独立行政法人高齢・障害・求職者雇用支援機構島根支部 島根職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件4,案件登録数100,入札結果数8,https://www.njss.info/organizations/proc/5858/
大分県立看護科学大学,国公立大学,教育,入札可能案件1,案件登録数16,入札結果数5,https://www.njss.info/organizations/proc/5444/
国立病院機構南岡山医療センター,その他厚生労働省,独立行政法人,入札可能案件4,案件登録数449,入札結果数295,https://www.njss.info/organizations/proc/826/
香南市役所,市区町村役所,高知県,入札可能案件11,案件登録数365,入札結果数298,https://www.njss.info/organizations/proc/5818/
自衛隊和歌山地方協力本部,その他防衛省,和歌山県,入札可能案件4,案件登録数40,入札結果数1,https://www.njss.info/organizations/proc/5474/
名護市役所,市区町村役所,沖縄県,入札可能案件3,案件登録数882,入札結果数690,https://www.njss.info/organizations/proc/5050/
都市再生機構【UR】(岩手震災復興支援本部),その他国土交通省,独立行政法人,入札可能案件1,案件登録数731,入札結果数665,https://www.njss.info/organizations/proc/5060/
仁多郡奥出雲町役場,市区町村役所,島根県,入札可能案件1,案件登録数15,入札結果数0,https://www.njss.info/organizations/proc/6441/
三方郡美浜町役場,市区町村役所,福井県,入札可能案件3,案件登録数42,入札結果数37,https://www.njss.info/organizations/proc/6451/
鳴門市役所,市区町村役所,徳島県,入札可能案件37,案件登録数1477,入札結果数1250,https://www.njss.info/organizations/proc/5020/
大村市役所,市区町村役所,長崎県,入札可能案件21,案件登録数2482,入札結果数1367,https://www.njss.info/organizations/proc/5030/
盛岡地方裁判所(水沢支部),裁判所,岩手県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3282/
郵便事業株式会社(北陸支社 富山南支店),民営化法人,富山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2243/
四国運輸局,運輸局,香川県,入札可能案件4,案件登録数638,入札結果数491,https://www.njss.info/organizations/proc/540/
松江刑務所(米子拘置支所),矯正局,鳥取県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3666/
山口刑務所(下関拘置支所),矯正局,山口県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3676/
笠岡市役所,市区町村役所,岡山県,入札可能案件17,案件登録数1965,入札結果数1652,https://www.njss.info/organizations/proc/4693/
赤湯簡易裁判所,裁判所,山形県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3262/
岐阜刑務所(岐阜拘置支所),矯正局,岐阜県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3626/
三重刑務所(伊勢拘置支所),矯正局,三重県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3636/
国立病院機構神奈川病院,その他厚生労働省,独立行政法人,入札可能案件5,案件登録数375,入札結果数182,https://www.njss.info/organizations/proc/799/
深谷市役所,市区町村役所,埼玉県,入札可能案件21,案件登録数2670,入札結果数2214,https://www.njss.info/organizations/proc/4663/
国立病院機構愛媛医療センター,その他厚生労働省,独立行政法人,入札可能案件2,案件登録数478,入札結果数325,https://www.njss.info/organizations/proc/911/
小松市役所,市区町村役所,石川県,入札可能案件22,案件登録数4503,入札結果数4243,https://www.njss.info/organizations/proc/4724/
安芸郡府中町役場,市区町村役所,広島県,入札可能案件2,案件登録数118,入札結果数103,https://www.njss.info/organizations/proc/5945/
名取市役所,市区町村役所,宮城県,入札可能案件5,案件登録数496,入札結果数350,https://www.njss.info/organizations/proc/4633/
川内川河川事務所,整備局,鹿児島県,入札可能案件2,案件登録数287,入札結果数147,https://www.njss.info/organizations/proc/5304/
館山市役所,市区町村役所,千葉県,入札可能案件13,案件登録数1402,入札結果数1311,https://www.njss.info/organizations/proc/5541/
沖縄県立中部病院,医療・福祉,県庁関連団体,入札可能案件2,案件登録数19,入札結果数1,https://www.njss.info/organizations/proc/5905/
福島県庁土木部,県庁関連団体,福島県,入札可能案件2,案件登録数1625,入札結果数1570,https://www.njss.info/organizations/proc/5561/
釜石市役所,市区町村役所,岩手県,入札可能案件13,案件登録数720,入札結果数618,https://www.njss.info/organizations/proc/5501/
宮城県庁,都道府県庁,宮城県,入札可能案件319,案件登録数72508,入札結果数28313,https://www.njss.info/organizations/proc/1687/
愛媛県庁,都道府県庁,愛媛県,入札可能案件421,案件登録数38282,入札結果数33619,https://www.njss.info/organizations/proc/1697/
長生郡白子町役場,市区町村役所,千葉県,入札可能案件7,案件登録数40,入札結果数32,https://www.njss.info/organizations/proc/6234/
栃木県警察本部,警察庁,栃木県,入札可能案件23,案件登録数1009,入札結果数109,https://www.njss.info/organizations/proc/1647/
横浜市役所,市区町村役所,神奈川県,入札可能案件526,案件登録数102514,入札結果数80102,https://www.njss.info/organizations/proc/1657/
藤沢市役所,市区町村役所,神奈川県,入札可能案件52,案件登録数8181,入札結果数5980,https://www.njss.info/organizations/proc/1667/
新潟県庁,都道府県庁,新潟県,入札可能案件307,案件登録数45517,入札結果数35716,https://www.njss.info/organizations/proc/1677/
全国健康保険協会山梨支部,全国健康保険協会,山梨県,入札可能案件1,案件登録数175,入札結果数41,https://www.njss.info/organizations/proc/1607/
大野簡易裁判所,裁判所,福井県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2896/
桶川市役所,市区町村役所,埼玉県,入札可能案件21,案件登録数1412,入札結果数1289,https://www.njss.info/organizations/proc/4780/
幸手市役所,市区町村役所,埼玉県,入札可能案件14,案件登録数305,入札結果数274,https://www.njss.info/organizations/proc/4790/
函館税関,その他財務省,北海道,入札可能案件3,案件登録数768,入札結果数564,https://www.njss.info/organizations/proc/402/
橿原市役所,市区町村役所,奈良県,入札可能案件44,案件登録数3653,入札結果数3274,https://www.njss.info/organizations/proc/4740/
防府市役所,市区町村役所,山口県,入札可能案件10,案件登録数1661,入札結果数1435,https://www.njss.info/organizations/proc/4750/
延岡市役所,市区町村役所,宮崎県,入札可能案件24,案件登録数3550,入札結果数3364,https://www.njss.info/organizations/proc/4760/
補給本部(海上),海上自衛隊,東京都,入札可能案件169,案件登録数8731,入札結果数3874,https://www.njss.info/organizations/proc/83/
取手市役所,市区町村役所,茨城県,入札可能案件4,案件登録数1319,入札結果数1191,https://www.njss.info/organizations/proc/4700/
奥州市役所,市区町村役所,岩手県,入札可能案件4,案件登録数2357,入札結果数1920,https://www.njss.info/organizations/proc/4710/
飯田市役所,市区町村役所,長野県,入札可能案件10,案件登録数1802,入札結果数1662,https://www.njss.info/organizations/proc/4720/
桑名市役所,市区町村役所,三重県,入札可能案件26,案件登録数4481,入札結果数3846,https://www.njss.info/organizations/proc/4730/
九州大学,国公立大学,教育,入札可能案件35,案件登録数9026,入札結果数7203,https://www.njss.info/organizations/proc/261/
上越市役所,市区町村役所,新潟県,入札可能案件68,案件登録数8650,入札結果数7809,https://www.njss.info/organizations/proc/1784/
飛騨市役所,市区町村役所,岐阜県,入札可能案件2,案件登録数288,入札結果数278,https://www.njss.info/organizations/proc/6065/
国立研究開発法人森林研究・整備機構 東北支所,その他農林水産省,独立行政法人,入札可能案件1,案件登録数42,入札結果数39,https://www.njss.info/organizations/proc/1380/
長崎市役所,市区町村役所,長崎県,入札可能案件148,案件登録数20786,入札結果数18216,https://www.njss.info/organizations/proc/1744/
小田原市役所,市区町村役所,神奈川県,入札可能案件40,案件登録数1985,入札結果数1716,https://www.njss.info/organizations/proc/1754/
豊中市役所,市区町村役所,大阪府,入札可能案件60,案件登録数4442,入札結果数3855,https://www.njss.info/organizations/proc/1764/
西宮市役所,市区町村役所,兵庫県,入札可能案件88,案件登録数3564,入札結果数2926,https://www.njss.info/organizations/proc/1774/
沖縄森林管理署,林野庁,沖縄県,入札可能案件2,案件登録数133,入札結果数74,https://www.njss.info/organizations/proc/1350/
旭川市役所,市区町村役所,北海道,入札可能案件81,案件登録数14507,入札結果数13535,https://www.njss.info/organizations/proc/1714/
富山市役所,市区町村役所,富山県,入札可能案件94,案件登録数11443,入札結果数8950,https://www.njss.info/organizations/proc/1724/
姫路市役所,市区町村役所,兵庫県,入札可能案件31,案件登録数7454,入札結果数6741,https://www.njss.info/organizations/proc/1734/
津軽森林管理署,林野庁,青森県,入札可能案件13,案件登録数1446,入札結果数549,https://www.njss.info/organizations/proc/1310/
三陸中部森林管理署,林野庁,岩手県,入札可能案件15,案件登録数648,入札結果数271,https://www.njss.info/organizations/proc/1320/
山形森林管理署,林野庁,山形県,入札可能案件12,案件登録数661,入札結果数332,https://www.njss.info/organizations/proc/1330/
家畜改良センター(NLBC)茨城牧場長野支場,その他農林水産省,独立行政法人,入札可能案件1,案件登録数121,入札結果数46,https://www.njss.info/organizations/proc/1438/
ポリテクセンター長崎(高齢・障害・求職者雇用支援機構 長崎職業訓練支援センター/長崎職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件2,案件登録数706,入札結果数155,https://www.njss.info/organizations/proc/4415/
松山簡易裁判所,裁判所,愛媛県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3450/
徳島市水道局,市役所関連団体,徳島県,入札可能案件5,案件登録数189,入札結果数167,https://www.njss.info/organizations/proc/4572/
宮崎森林管理署,林野庁,宮崎県,入札可能案件17,案件登録数777,入札結果数481,https://www.njss.info/organizations/proc/1343/
甲府刑務所,矯正局,山梨県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3605/
いわき学園,医療・福祉,社会福祉法人,入札可能案件0,案件登録数16,入札結果数5,https://www.njss.info/organizations/proc/1881/
製品評価技術基盤機構(NITE)東北支所,その他経済産業省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/1891/
高知工科大学,国公立大学,教育,入札可能案件0,案件登録数62,入札結果数38,https://www.njss.info/organizations/proc/5428/
松江地方裁判所(浜田支部),裁判所,島根県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3002/
福岡市水道局,市役所関連団体,福岡県,入札可能案件19,案件登録数3649,入札結果数1536,https://www.njss.info/organizations/proc/1871/
荒川区役所,市区町村役所,東京都,入札可能案件66,案件登録数5600,入札結果数5171,https://www.njss.info/organizations/proc/1821/
諫早市役所,市区町村役所,長崎県,入札可能案件9,案件登録数2141,入札結果数1672,https://www.njss.info/organizations/proc/4756/
国立療養所星塚敬愛園,その他厚生労働省,医療・福祉,入札可能案件6,案件登録数615,入札結果数468,https://www.njss.info/organizations/proc/670/
岩手県警察本部,警察庁,岩手県,入札可能案件6,案件登録数1373,入札結果数575,https://www.njss.info/organizations/proc/333/
秋田簡易裁判所,裁判所,秋田県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3291/
国立病院機構沼田病院,その他厚生労働省,独立行政法人,入札可能案件3,案件登録数320,入札結果数122,https://www.njss.info/organizations/proc/820/
奈良県道路公社,県庁関連団体,地方道路公社,入札可能案件3,案件登録数14,入札結果数0,https://www.njss.info/organizations/proc/6057/
揖斐郡大野町役場,市区町村役所,岐阜県,入札可能案件1,案件登録数243,入札結果数234,https://www.njss.info/organizations/proc/6067/
福井簡易裁判所,裁判所,福井県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2889/
標津郡中標津町役場,市区町村役所,北海道,入札可能案件18,案件登録数212,入札結果数180,https://www.njss.info/organizations/proc/6007/
下伊那郡高森町役場,市区町村役所,長野県,入札可能案件1,案件登録数26,入札結果数25,https://www.njss.info/organizations/proc/6466/
大阪税関,その他財務省,大阪府,入札可能案件7,案件登録数1036,入札結果数871,https://www.njss.info/organizations/proc/408/
東海総合通信局,総合通信局,愛知県,入札可能案件2,案件登録数254,入札結果数217,https://www.njss.info/organizations/proc/370/
国立病院機構新潟病院,その他厚生労働省,独立行政法人,入札可能案件2,案件登録数739,入札結果数453,https://www.njss.info/organizations/proc/809/
三好市役所,市区町村役所,徳島県,入札可能案件18,案件登録数485,入札結果数396,https://www.njss.info/organizations/proc/6184/
松山地方法務局,法務局,愛媛県,入札可能案件2,案件登録数294,入札結果数234,https://www.njss.info/organizations/proc/114/
勝山市役所,市区町村役所,福井県,入札可能案件12,案件登録数348,入札結果数309,https://www.njss.info/organizations/proc/6174/
日本スポーツ振興センター,その他文部科学省,独立行政法人,入札可能案件12,案件登録数2121,入札結果数1775,https://www.njss.info/organizations/proc/226/
豊後高田市役所,市区町村役所,大分県,入札可能案件6,案件登録数246,入札結果数200,https://www.njss.info/organizations/proc/6114/
和歌山農政事務所(近畿農政局),農政局関連団体,和歌山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3861/
佐賀農政事務所(九州農政局),農政局関連団体,佐賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3871/
日本学生支援機構(JASSO),その他文部科学省,独立行政法人,入札可能案件15,案件登録数2874,入札結果数2162,https://www.njss.info/organizations/proc/222/
富士見市役所,市区町村役所,埼玉県,入札可能案件13,案件登録数1785,入札結果数1559,https://www.njss.info/organizations/proc/4669/
佐賀少年鑑別所,矯正局,佐賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3821/
国立病院機構長崎川棚医療センター(長崎神経医療センター),その他厚生労働省,独立行政法人,入札可能案件11,案件登録数567,入札結果数446,https://www.njss.info/organizations/proc/878/
鯖江市役所,市区町村役所,福井県,入札可能案件20,案件登録数1999,入札結果数1742,https://www.njss.info/organizations/proc/4997/
国立病院機構長良医療センター,その他厚生労働省,独立行政法人,入札可能案件5,案件登録数634,入札結果数491,https://www.njss.info/organizations/proc/874/
製品評価技術基盤機構(NITE)北陸支所,その他経済産業省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/1894/
青森家庭裁判所(野辺地出張所),裁判所,青森県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3329/
国立病院機構石川病院,その他厚生労働省,独立行政法人,入札可能案件6,案件登録数324,入札結果数281,https://www.njss.info/organizations/proc/870/
静岡県立大学,国公立大学,教育,入札可能案件2,案件登録数285,入札結果数188,https://www.njss.info/organizations/proc/4461/
国立病院機構姫路医療センター,その他厚生労働省,独立行政法人,入札可能案件3,案件登録数707,入札結果数505,https://www.njss.info/organizations/proc/872/
国立病院機構長崎医療センター,その他厚生労働省,独立行政法人,入札可能案件2,案件登録数1101,入札結果数843,https://www.njss.info/organizations/proc/873/
北牟婁郡紀北町役場,市区町村役所,三重県,入札可能案件3,案件登録数119,入札結果数78,https://www.njss.info/organizations/proc/6281/
福島県文化スポーツ局,県庁関連団体,福島県,入札可能案件1,案件登録数6,入札結果数1,https://www.njss.info/organizations/proc/6291/
新潟労働局,労働局,新潟県,入札可能案件2,案件登録数1408,入札結果数1066,https://www.njss.info/organizations/proc/585/
吉野郡大淀町役場,市区町村役所,奈良県,入札可能案件4,案件登録数38,入札結果数14,https://www.njss.info/organizations/proc/6261/
可児郡御嵩町役場,市区町村役所,岐阜県,入札可能案件1,案件登録数70,入札結果数55,https://www.njss.info/organizations/proc/6271/
社会福祉法人 札幌恵友会,市役所関連団体,社会福祉法人,入札可能案件0,案件登録数4,入札結果数0,https://www.njss.info/organizations/proc/6201/
近畿地方環境事務所,環境省,大阪府,入札可能案件3,案件登録数480,入札結果数335,https://www.njss.info/organizations/proc/751/
香取郡多古町役場,市区町村役所,千葉県,入札可能案件9,案件登録数147,入札結果数125,https://www.njss.info/organizations/proc/6231/
公害等調整委員会,その他総務省,東京都,入札可能案件0,案件登録数77,入札結果数76,https://www.njss.info/organizations/proc/383/
国営越後丘陵公園事務所,整備局,新潟県,入札可能案件1,案件登録数102,入札結果数12,https://www.njss.info/organizations/proc/954/
株式会社かんぽ生命保険(大津支店),民営化法人,滋賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2377/
株式会社ゆうちょ銀行(金沢支店),民営化法人,石川県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2307/
株式会社ゆうちょ銀行(広島支店),民営化法人,広島県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2317/
株式会社かんぽ生命保険(札幌支店),民営化法人,北海道,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2327/
小諸市役所,市区町村役所,長野県,入札可能案件6,案件登録数672,入札結果数117,https://www.njss.info/organizations/proc/5701/
国立研究開発法人森林研究・整備機構 森林農地整備センター中国四国整備局 鳥取水源林整備事務所,その他農林水産省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2449/
資源エネルギー庁,その他経済産業省,東京都,入札可能案件12,案件登録数2531,入札結果数2112,https://www.njss.info/organizations/proc/740/
中郡大磯町役場,市区町村役所,神奈川県,入札可能案件15,案件登録数359,入札結果数305,https://www.njss.info/organizations/proc/5551/
盛岡家庭裁判所(一関支部),裁判所,岩手県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3280/
磐田市役所,市区町村役所,静岡県,入札可能案件24,案件登録数2924,入札結果数2479,https://www.njss.info/organizations/proc/4672/
鳥海ダム調査事務所,整備局,秋田県,入札可能案件14,案件登録数217,入札結果数57,https://www.njss.info/organizations/proc/1063/
新庄河川事務所,整備局,山形県,入札可能案件12,案件登録数1058,入札結果数733,https://www.njss.info/organizations/proc/1073/
国立療養所菊池恵楓園,その他厚生労働省,医療・福祉,入札可能案件13,案件登録数687,入札結果数524,https://www.njss.info/organizations/proc/671/
加茂郡七宗町役場,市区町村役所,岐阜県,入札可能案件1,案件登録数30,入札結果数29,https://www.njss.info/organizations/proc/6589/
科学技術・学術政策研究所,その他文部科学省,研究所,入札可能案件3,案件登録数171,入札結果数0,https://www.njss.info/organizations/proc/4454/
株式会社かんぽ生命保険(金沢支店),民営化法人,石川県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2367/
航空自衛隊第3輸送航空隊(美保基地),航空自衛隊,鳥取県,入札可能案件5,案件登録数592,入札結果数417,https://www.njss.info/organizations/proc/4056/
第七管区,海上保安庁,福岡県,入札可能案件51,案件登録数2580,入札結果数2251,https://www.njss.info/organizations/proc/528/
第八管区,海上保安庁,京都府,入札可能案件6,案件登録数1152,入札結果数1033,https://www.njss.info/organizations/proc/529/
第三管区,海上保安庁,神奈川県,入札可能案件15,案件登録数3017,入札結果数2437,https://www.njss.info/organizations/proc/524/
第四管区,海上保安庁,愛知県,入札可能案件9,案件登録数1276,入札結果数967,https://www.njss.info/organizations/proc/525/
第五管区,海上保安庁,兵庫県,入札可能案件10,案件登録数1934,入札結果数1534,https://www.njss.info/organizations/proc/526/
第六管区,海上保安庁,広島県,入札可能案件6,案件登録数1601,入札結果数1405,https://www.njss.info/organizations/proc/527/
帯広開発建設部,その他国土交通省,北海道,入札可能案件42,案件登録数7413,入札結果数3878,https://www.njss.info/organizations/proc/520/
稚内開発建設部,その他国土交通省,北海道,入札可能案件19,案件登録数3394,入札結果数1981,https://www.njss.info/organizations/proc/521/
第一管区,海上保安庁,北海道,入札可能案件29,案件登録数1945,入札結果数1606,https://www.njss.info/organizations/proc/522/
第二管区,海上保安庁,宮城県,入札可能案件5,案件登録数1463,入札結果数705,https://www.njss.info/organizations/proc/523/
魚津市役所,市区町村役所,富山県,入札可能案件6,案件登録数368,入札結果数340,https://www.njss.info/organizations/proc/5689/
小浜市役所,市区町村役所,福井県,入札可能案件12,案件登録数698,入札結果数589,https://www.njss.info/organizations/proc/5699/
長門市役所,市区町村役所,山口県,入札可能案件25,案件登録数538,入札結果数459,https://www.njss.info/organizations/proc/5757/
富津市役所,市区町村役所,千葉県,入札可能案件9,案件登録数280,入札結果数223,https://www.njss.info/organizations/proc/5543/
菊池川河川事務所,整備局,熊本県,入札可能案件1,案件登録数258,入札結果数118,https://www.njss.info/organizations/proc/5295/
奈良文化財研究所,その他文部科学省,独立行政法人,入札可能案件2,案件登録数418,入札結果数229,https://www.njss.info/organizations/proc/1100/
大阪市経済戦略局,市役所関連団体,大阪府,入札可能案件13,案件登録数744,入札結果数709,https://www.njss.info/organizations/proc/5245/
日本赤十字社岐阜県支部,日本赤十字社,岐阜県,入札可能案件1,案件登録数44,入札結果数9,https://www.njss.info/organizations/proc/1130/
牧之原市役所,市区町村役所,静岡県,入札可能案件12,案件登録数371,入札結果数341,https://www.njss.info/organizations/proc/5629/
仙台市交通局,市役所関連団体,宮城県,入札可能案件19,案件登録数512,入札結果数389,https://www.njss.info/organizations/proc/4350/
宜野湾市役所,市区町村役所,沖縄県,入札可能案件3,案件登録数544,入札結果数456,https://www.njss.info/organizations/proc/5049/
佐賀地方裁判所(唐津支部),裁判所,佐賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3056/
九州補給処,陸上自衛隊,佐賀県,入札可能案件6,案件登録数1978,入札結果数1069,https://www.njss.info/organizations/proc/23/
長崎地方裁判所(厳原支部),裁判所,長崎県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3083/
中津川市役所,市区町村役所,岐阜県,入札可能案件4,案件登録数1742,入札結果数1699,https://www.njss.info/organizations/proc/4888/
松山地方裁判所(今治支部),裁判所,愛媛県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3457/
四国中央簡易裁判所,裁判所,愛媛県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3467/
大阪府立大学,国公立大学,教育,入札可能案件5,案件登録数299,入札結果数38,https://www.njss.info/organizations/proc/4484/
佐賀地方裁判所(武雄支部),裁判所,佐賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3053/
袋井市役所,市区町村役所,静岡県,入札可能案件19,案件登録数1435,入札結果数1325,https://www.njss.info/organizations/proc/4858/
八幡市役所,市区町村役所,京都府,入札可能案件17,案件登録数1606,入札結果数1486,https://www.njss.info/organizations/proc/4868/
丹波市役所,市区町村役所,兵庫県,入札可能案件28,案件登録数3198,入札結果数2838,https://www.njss.info/organizations/proc/4878/
奈良県庁教育委員会,市役所関連団体,奈良県,入札可能案件2,案件登録数104,入札結果数9,https://www.njss.info/organizations/proc/4808/
北関東防衛局,その他防衛省,埼玉県,入札可能案件64,案件登録数2491,入札結果数1646,https://www.njss.info/organizations/proc/29/
厚木航空基地隊,海上自衛隊,神奈川県,入札可能案件115,案件登録数7200,入札結果数2428,https://www.njss.info/organizations/proc/88/
航空自衛隊第83航空隊(那覇基地),航空自衛隊,沖縄県,入札可能案件8,案件登録数1714,入札結果数979,https://www.njss.info/organizations/proc/4050/
ポリテクセンター三重(高齢・障害・求職者雇用支援機構 三重職業訓練支援センター/三重職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件2,案件登録数298,入札結果数153,https://www.njss.info/organizations/proc/4414/
東京医科歯科大学,国公立大学,教育,入札可能案件6,案件登録数856,入札結果数67,https://www.njss.info/organizations/proc/4424/
安芸高田市役所,市区町村役所,広島県,入札可能案件4,案件登録数194,入札結果数144,https://www.njss.info/organizations/proc/5756/
陸上自衛隊航空学校(明野駐屯地),陸上自衛隊,教育,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/4010/
鳥取市立病院,医療・福祉,鳥取県,入札可能案件2,案件登録数120,入札結果数94,https://www.njss.info/organizations/proc/5342/
航空自衛隊第2航空団(千歳基地),航空自衛隊,北海道,入札可能案件19,案件登録数2301,入札結果数1094,https://www.njss.info/organizations/proc/4030/
東京工業大学,国公立大学,教育,入札可能案件12,案件登録数1495,入札結果数1385,https://www.njss.info/organizations/proc/5362/
五條市役所,市区町村役所,奈良県,入札可能案件6,案件登録数443,入札結果数375,https://www.njss.info/organizations/proc/5726/
井原市役所,市区町村役所,岡山県,入札可能案件6,案件登録数670,入札結果数625,https://www.njss.info/organizations/proc/5736/
上北郡六戸町役場,市区町村役所,青森県,入札可能案件14,案件登録数93,入札結果数69,https://www.njss.info/organizations/proc/6389/
秋田地方裁判所(本荘支部),裁判所,秋田県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3295/
秋田刑務所(大館拘置支所),矯正局,秋田県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3563/
黒羽刑務所(足利拘置支所),矯正局,栃木県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3584/
松江地方裁判所(益田支部),裁判所,島根県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3005/
神奈川県庁,都道府県庁,神奈川県,入札可能案件454,案件登録数78950,入札結果数63072,https://www.njss.info/organizations/proc/1458/
須坂市役所,市区町村役所,長野県,入札可能案件9,案件登録数852,入札結果数680,https://www.njss.info/organizations/proc/4990/
西都簡易裁判所,裁判所,宮崎県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3190/
越前市役所,市区町村役所,福井県,入札可能案件18,案件登録数2515,入札結果数2234,https://www.njss.info/organizations/proc/4995/
秋田刑務所(大曲拘置支所),矯正局,秋田県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3564/
島根森林管理署,林野庁,島根県,入札可能案件10,案件登録数390,入札結果数181,https://www.njss.info/organizations/proc/1428/
陸上自衛隊第418会計隊(和歌山駐屯地),陸上自衛隊,和歌山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3504/
高島簡易裁判所,裁判所,滋賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2809/
御坊簡易裁判所,裁判所,和歌山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2819/
大分地方裁判所(竹田支部),裁判所,大分県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3100/
指宿市役所,市区町村役所,鹿児島県,入札可能案件55,案件登録数535,入札結果数392,https://www.njss.info/organizations/proc/5883/
徳島市役所,市区町村役所,徳島県,入札可能案件43,案件登録数4852,入札結果数3084,https://www.njss.info/organizations/proc/4571/
大田原市役所,市区町村役所,栃木県,入札可能案件13,案件登録数1069,入札結果数959,https://www.njss.info/organizations/proc/4935/
中国四国防衛局,その他防衛省,広島県,入札可能案件38,案件登録数2251,入札結果数1836,https://www.njss.info/organizations/proc/4511/
都市再生機構【UR】(東日本都市再生本部),その他国土交通省,独立行政法人,入札可能案件33,案件登録数1730,入札結果数1134,https://www.njss.info/organizations/proc/4531/
ポリテクセンター香川(独立行政法人高齢・障害・求職者雇用支援機構香川支部 香川職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件3,案件登録数95,入札結果数45,https://www.njss.info/organizations/proc/5863/
中部森林管理局,林野庁,長野県,入札可能案件151,案件登録数11069,入札結果数6211,https://www.njss.info/organizations/proc/268/
国立歴史民俗博物館,その他文部科学省,博物館・美術館など,入札可能案件0,案件登録数8,入札結果数0,https://www.njss.info/organizations/proc/4456/
航空自衛隊第1航空団(浜松基地),航空自衛隊,静岡県,入札可能案件10,案件登録数1431,入札結果数1039,https://www.njss.info/organizations/proc/4058/
国立病院機構東近江総合医療センター,その他厚生労働省,独立行政法人,入札可能案件1,案件登録数427,入札結果数272,https://www.njss.info/organizations/proc/828/
